ts,side,price,size
1781577000.0,sell,65729.0,189.4893
1781577000.001,buy,65882.0,189.4893
1781577900.0,buy,65855.0,86.18578
1781577900.001,sell,65647.0,86.18578
1781578800.0,sell,65650.0,172.00848
1781578800.001,buy,65814.0,172.00848
1781579700.0,sell,65603.0,268.52376
1781579700.001,buy,65974.0,268.52376
1781580600.0,sell,65943.0,83.26951
1781580600.001,buy,66096.0,83.26951
1781581500.0,sell,66058.0,80.763495
1781581500.001,buy,66128.0,80.763495
1781582400.0,buy,66245.0,73.694745
1781582400.001,sell,66100.0,73.694745
1781583300.0,buy,66131.0,74.74608
1781583300.001,sell,65944.0,74.74608
1781584200.0,buy,65945.0,126.452715
1781584200.001,sell,65771.0,126.452715
1781585100.0,buy,65864.0,48.861835
1781585100.001,sell,65779.0,48.861835
1781586000.0,sell,65807.0,95.994695
1781586000.001,buy,66033.0,95.994695
1781586900.0,sell,65934.0,85.97887
1781586900.001,buy,66082.0,85.97887
1781587800.0,sell,65985.0,105.313685
1781587800.001,buy,66087.0,105.313685
1781588700.0,buy,66111.0,22.780145
1781588700.001,sell,66020.0,22.780145
1781589600.0,sell,66032.0,57.969775
1781589600.001,buy,66164.0,57.969775
1781590500.0,sell,66127.0,132.90817
1781590500.001,buy,66330.0,132.90817
1781591400.0,sell,66271.0,180.13317
1781591400.001,buy,66552.0,180.13317
1781592300.0,sell,66358.0,232.547595
1781592300.001,buy,66511.0,232.547595
1781593200.0,buy,66499.0,269.219605
1781593200.001,sell,66296.0,269.219605
1781594100.0,sell,66285.0,51.75403
1781594100.001,buy,66444.0,51.75403
1781595000.0,buy,66407.0,125.97963
1781595000.001,sell,66277.0,125.97963
1781595900.0,sell,66259.0,28.12994
1781595900.001,buy,66350.0,28.12994
1781596800.0,sell,66314.0,122.44617
1781596800.001,buy,66465.0,122.44617
1781597700.0,sell,66335.0,77.21066
1781597700.001,buy,66547.0,77.21066
1781598600.0,sell,66475.0,140.60229
1781598600.001,buy,66632.0,140.60229
1781599500.0,sell,66552.0,419.002565
1781599500.001,buy,66964.0,419.002565
1781600400.0,buy,66887.0,175.97578
1781600400.001,sell,66703.0,175.97578
1781601300.0,buy,66736.0,88.14841
1781601300.001,sell,66526.0,88.14841
1781602200.0,sell,66569.0,273.93639
1781602200.001,buy,66704.0,273.93639
1781603100.0,buy,66707.0,250.498925
1781603100.001,sell,66445.0,250.498925
1781604000.0,sell,66470.0,205.920925
1781604000.001,buy,66574.0,205.920925
1781604900.0,sell,66516.0,173.40339
1781604900.001,buy,66745.0,173.40339
1781605800.0,buy,66646.0,37.518985
1781605800.001,sell,66555.0,37.518985
1781606700.0,buy,66599.0,64.79548
1781606700.001,sell,66450.0,64.79548
1781607600.0,sell,66427.0,70.456855
1781607600.001,buy,66612.0,70.456855
1781608500.0,buy,66555.0,89.88601
1781608500.001,sell,66359.0,89.88601
1781609400.0,buy,66452.0,37.64272
1781609400.001,sell,66336.0,37.64272
1781610300.0,sell,66351.0,21.95306
1781610300.001,buy,66456.0,21.95306
1781611200.0,sell,66374.0,172.261055
1781611200.001,buy,66538.0,172.261055
1781612100.0,sell,66525.0,68.311
1781612100.001,buy,66654.0,68.311
1781613000.0,buy,66792.0,226.192505
1781613000.001,sell,66416.0,226.192505
1781613900.0,buy,66474.0,168.26748
1781613900.001,sell,66349.0,168.26748
1781614800.0,buy,66431.0,391.207035
1781614800.001,sell,65973.0,391.207035
1781615700.0,buy,66245.0,216.79231
1781615700.001,sell,65987.0,216.79231
1781616600.0,sell,65907.0,250.516855
1781616600.001,buy,66149.0,250.516855
1781617500.0,buy,66190.0,236.4036
1781617500.001,sell,65965.0,236.4036
1781618400.0,buy,66240.0,180.51104
1781618400.001,sell,65993.0,180.51104
1781619300.0,buy,66038.0,687.32052
1781619300.001,sell,65474.0,687.32052
1781620200.0,sell,65320.0,591.33845
1781620200.001,buy,65720.0,591.33845
1781621100.0,buy,65741.0,108.135255
1781621100.001,sell,65570.0,108.135255
1781622000.0,sell,65585.0,266.57612
1781622000.001,buy,65860.0,266.57612
1781622900.0,buy,65876.0,161.380935
1781622900.001,sell,65692.0,161.380935
1781623800.0,sell,65781.0,201.530775
1781623800.001,buy,65974.0,201.530775
1781624700.0,sell,65674.0,207.431945
1781624700.001,buy,65954.0,207.431945
1781625600.0,buy,65930.0,61.957935
1781625600.001,sell,65755.0,61.957935
1781626500.0,sell,65697.0,60.9832
1781626500.001,buy,65793.0,60.9832
1781627400.0,sell,65677.0,234.58111
1781627400.001,buy,65849.0,234.58111
1781628300.0,buy,65803.0,100.999725
1781628300.001,sell,65682.0,100.999725
1781629200.0,sell,65720.0,41.542725
1781629200.001,buy,65832.0,41.542725
1781630100.0,buy,65838.0,64.661115
1781630100.001,sell,65693.0,64.661115
1781631000.0,sell,65692.0,52.72347
1781631000.001,buy,65795.0,52.72347
1781631900.0,sell,65724.0,207.452995
1781631900.001,buy,65995.0,207.452995
1781632800.0,sell,65934.0,589.724035
1781632800.001,buy,66216.0,589.724035
1781633700.0,buy,66125.0,149.94509
1781633700.001,sell,65849.0,149.94509
1781634600.0,buy,65958.0,73.116645
1781634600.001,sell,65784.0,73.116645
1781635500.0,buy,65905.0,65.28148
1781635500.001,sell,65802.0,65.28148
1781636400.0,buy,65822.0,169.71652
1781636400.001,sell,65630.0,169.71652
1781637300.0,sell,65545.0,106.84191
1781637300.001,buy,65702.0,106.84191
1781638200.0,buy,65765.0,65.36598
1781638200.001,sell,65583.0,65.36598
1781639100.0,sell,65550.0,117.181665
1781639100.001,buy,65704.0,117.181665
1781640000.0,sell,65567.0,232.957095
1781640000.001,buy,65752.0,232.957095
1781640900.0,buy,65831.0,137.714535
1781640900.001,sell,65673.0,137.714535
1781641800.0,sell,65700.0,127.38113
1781641800.001,buy,65824.0,127.38113
1781642700.0,sell,65802.0,25.048825
1781642700.001,buy,65848.0,25.048825
1781643600.0,sell,65816.0,162.47567
1781643600.001,buy,65919.0,162.47567
1781644500.0,buy,65898.0,56.4036
1781644500.001,sell,65692.0,56.4036
1781645400.0,sell,65615.0,127.662555
1781645400.001,buy,65721.0,127.662555
1781646300.0,sell,65680.0,95.01096
1781646300.001,buy,65762.0,95.01096
1781647200.0,sell,65689.0,89.16984
1781647200.001,buy,65859.0,89.16984
1781648100.0,buy,65863.0,61.035025
1781648100.001,sell,65689.0,61.035025
1781649000.0,buy,65757.0,103.32238
1781649000.001,sell,65669.0,103.32238
1781649900.0,sell,65648.0,50.08592
1781649900.001,buy,65769.0,50.08592
1781650800.0,buy,65806.0,35.090835
1781650800.001,sell,65696.0,35.090835
1781651700.0,buy,65732.0,19.966755
1781651700.001,sell,65620.0,19.966755
1781652600.0,buy,65750.0,15.189055
1781652600.001,sell,65681.0,15.189055
1781653500.0,buy,65696.0,68.278585
1781653500.001,sell,65587.0,68.278585
1781654400.0,sell,65639.0,46.321265
1781654400.001,buy,65776.0,46.321265
1781655300.0,buy,65756.0,31.904645
1781655300.001,sell,65674.0,31.904645
1781656200.0,sell,65657.0,35.80591
1781656200.001,buy,65806.0,35.80591
1781657100.0,buy,65823.0,50.675755
1781657100.001,sell,65669.0,50.675755
1781658000.0,sell,65665.0,17.97861
1781658000.001,buy,65802.0,17.97861
1781658900.0,buy,65771.0,204.24091
1781658900.001,sell,65450.0,204.24091
1781659800.0,sell,65515.0,162.29391
1781659800.001,buy,65804.0,162.29391
1781660700.0,sell,65737.0,162.03904
1781660700.001,buy,65931.0,162.03904
1781661600.0,buy,65922.0,43.44315
1781661600.001,sell,65813.0,43.44315
1781662500.0,sell,65849.0,107.34661
1781662500.001,buy,66121.0,107.34661
1781663400.0,buy,66090.0,118.42056
1781663400.001,sell,65756.0,118.42056
1781664300.0,sell,65806.0,31.126955
1781664300.001,buy,65886.0,31.126955
1781665200.0,buy,65882.0,59.53863
1781665200.001,sell,65787.0,59.53863
1781666100.0,buy,65799.0,35.354835
1781666100.001,sell,65686.0,35.354835
1781667000.0,sell,65759.0,18.955175
1781667000.001,buy,65851.0,18.955175
1781667900.0,sell,65740.0,28.187305
1781667900.001,buy,65824.0,28.187305
1781668800.0,buy,65875.0,46.063165
1781668800.001,sell,65789.0,46.063165
1781669700.0,sell,65765.0,71.38859
1781669700.001,buy,65876.0,71.38859
1781670600.0,sell,65839.0,8.870335
1781670600.001,buy,65904.0,8.870335
1781671500.0,buy,66020.0,177.786895
1781671500.001,sell,65857.0,177.786895
1781672400.0,buy,65954.0,47.680495
1781672400.001,sell,65757.0,47.680495
1781673300.0,sell,65731.0,253.86486
1781673300.001,buy,65838.0,253.86486
1781674200.0,sell,65800.0,31.268185
1781674200.001,buy,65905.0,31.268185
1781675100.0,buy,65909.0,15.570395
1781675100.001,sell,65750.0,15.570395
1781676000.0,sell,65761.0,24.19072
1781676000.001,buy,65844.0,24.19072
1781676900.0,buy,65889.0,275.88225
1781676900.001,sell,65624.0,275.88225
1781677800.0,buy,65705.0,102.3921
1781677800.001,sell,65555.0,102.3921
1781678700.0,buy,65650.0,30.16218
1781678700.001,sell,65572.0,30.16218
1781679600.0,sell,65555.0,113.49126
1781679600.001,buy,65682.0,113.49126
1781680500.0,buy,65692.0,212.89388
1781680500.001,sell,65464.0,212.89388
1781681400.0,buy,65544.0,82.76067
1781681400.001,sell,65456.0,82.76067
1781682300.0,sell,65215.0,357.844955
1781682300.001,buy,65564.0,357.844955
1781683200.0,buy,65550.0,151.6496
1781683200.001,sell,65303.0,151.6496
1781684100.0,buy,65368.0,137.328225
1781684100.001,sell,65201.0,137.328225
1781685000.0,buy,65297.0,616.565665
1781685000.001,sell,64889.0,616.565665
1781685900.0,sell,64821.0,267.4225
1781685900.001,buy,64997.0,267.4225
1781686800.0,sell,64887.0,203.797935
1781686800.001,buy,65012.0,203.797935
1781687700.0,sell,64907.0,117.0518
1781687700.001,buy,65066.0,117.0518
1781688600.0,buy,65047.0,105.468725
1781688600.001,sell,64912.0,105.468725
1781689500.0,buy,64981.0,139.220175
1781689500.001,sell,64813.0,139.220175
1781690400.0,buy,64986.0,256.34479
1781690400.001,sell,64800.0,256.34479
1781691300.0,sell,64836.0,139.76388
1781691300.001,buy,64969.0,139.76388
1781692200.0,buy,64954.0,52.230655
1781692200.001,sell,64853.0,52.230655
1781693100.0,buy,64922.0,185.820035
1781693100.001,sell,64750.0,185.820035
1781694000.0,buy,64835.0,435.5596
1781694000.001,sell,64518.0,435.5596
1781694900.0,sell,64541.0,214.662895
1781694900.001,buy,64730.0,214.662895
1781695800.0,sell,64652.0,156.71488
1781695800.001,buy,64793.0,156.71488
1781696700.0,sell,64774.0,86.40556
1781696700.001,buy,64849.0,86.40556
1781697600.0,sell,64751.0,77.32124
1781697600.001,buy,64866.0,77.32124
1781698500.0,buy,64834.0,97.70625
1781698500.001,sell,64631.0,97.70625
1781699400.0,sell,64572.0,161.06274
1781699400.001,buy,64909.0,161.06274
1781700300.0,sell,64903.0,161.984215
1781700300.001,buy,65098.0,161.984215
1781701200.0,sell,64965.0,210.738555
1781701200.001,buy,65085.0,210.738555
1781702100.0,buy,65069.0,108.19605
1781702100.001,sell,64851.0,108.19605
1781703000.0,sell,64826.0,290.611815
1781703000.001,buy,65315.0,290.611815
1781703900.0,sell,65214.0,194.60274
1781703900.001,buy,65354.0,194.60274
1781704800.0,sell,65115.0,112.363295
1781704800.001,buy,65335.0,112.363295
1781705700.0,buy,65439.0,165.52354
1781705700.001,sell,65117.0,165.52354
1781706600.0,buy,65280.0,101.6651
1781706600.001,sell,65028.0,101.6651
1781707500.0,buy,65284.0,246.55311
1781707500.001,sell,64754.0,246.55311
1781708400.0,sell,64951.0,95.8395
1781708400.001,buy,65220.0,95.8395
1781709300.0,sell,65172.0,103.604595
1781709300.001,buy,65408.0,103.604595
1781710200.0,sell,65248.0,275.551855
1781710200.001,buy,65518.0,275.551855
1781711100.0,sell,65465.0,589.851435
1781711100.001,buy,65848.0,589.851435
1781712000.0,sell,65702.0,249.551375
1781712000.001,buy,65879.0,249.551375
1781712900.0,sell,65795.0,1012.112215
1781712900.001,buy,66429.0,1012.112215
1781713800.0,buy,66272.0,523.390175
1781713800.001,sell,65871.0,523.390175
1781714700.0,buy,66000.0,162.415175
1781714700.001,sell,65813.0,162.415175
1781715600.0,buy,65950.0,199.783365
1781715600.001,sell,65756.0,199.783365
1781716500.0,sell,65804.0,83.24351
1781716500.001,buy,65978.0,83.24351
1781717400.0,buy,65963.0,112.80659
1781717400.001,sell,65811.0,112.80659
1781718300.0,sell,65780.0,366.71482
1781718300.001,buy,66159.0,366.71482
1781719200.0,buy,66066.0,1799.57308
1781719200.001,sell,64668.0,1799.57308
1781720100.0,sell,65228.0,520.24839
1781720100.001,buy,65513.0,520.24839
1781721000.0,sell,65256.0,783.760315
1781721000.001,buy,66027.0,783.760315
1781721900.0,buy,66013.0,721.121275
1781721900.001,sell,65319.0,721.121275
1781722800.0,buy,65629.0,505.55206
1781722800.001,sell,65045.0,505.55206
1781723700.0,buy,65350.0,1164.14917
1781723700.001,sell,64283.0,1164.14917
1781724600.0,buy,64648.0,1078.783155
1781724600.001,sell,64109.0,1078.783155
1781725500.0,sell,64000.0,624.376165
1781725500.001,buy,64287.0,624.376165
1781726400.0,buy,64428.0,410.208925
1781726400.001,sell,64166.0,410.208925
1781727300.0,sell,64175.0,213.256775
1781727300.001,buy,64426.0,213.256775
1781728200.0,buy,64456.0,68.98121
1781728200.001,sell,64193.0,68.98121
1781729100.0,sell,64159.0,115.286905
1781729100.001,buy,64399.0,115.286905
1781730000.0,buy,64418.0,144.35743
1781730000.001,sell,64230.0,144.35743
1781730900.0,buy,64348.0,114.31294
1781730900.001,sell,64225.0,114.31294
1781731800.0,buy,64384.0,181.51783
1781731800.001,sell,64122.0,181.51783
1781732700.0,sell,64106.0,375.044425
1781732700.001,buy,64249.0,375.044425
1781733600.0,buy,64228.0,469.95565
1781733600.001,sell,63878.0,469.95565
1781734500.0,sell,64030.0,235.031105
1781734500.001,buy,64338.0,235.031105
1781735400.0,buy,64400.0,384.97541
1781735400.001,sell,64197.0,384.97541
1781736300.0,sell,64227.0,111.399255
1781736300.001,buy,64382.0,111.399255
1781737200.0,sell,64206.0,116.193965
1781737200.001,buy,64373.0,116.193965
1781738100.0,sell,64285.0,190.917765
1781738100.001,buy,64493.0,190.917765
1781739000.0,buy,64491.0,76.62704
1781739000.001,sell,64371.0,76.62704
1781739900.0,sell,64363.0,31.50563
1781739900.001,buy,64474.0,31.50563
1781740800.0,sell,64454.0,153.77893
1781740800.001,buy,64628.0,153.77893
1781741700.0,buy,64666.0,128.546645
1781741700.001,sell,64511.0,128.546645
1781742600.0,buy,64666.0,181.025705
1781742600.001,sell,64471.0,181.025705
1781743500.0,buy,64585.0,69.51436
1781743500.001,sell,64421.0,69.51436
1781744400.0,sell,64431.0,228.196675
1781744400.001,buy,64771.0,228.196675
1781745300.0,buy,64709.0,54.99931
1781745300.001,sell,64591.0,54.99931
1781746200.0,buy,64727.0,50.680225
1781746200.001,sell,64574.0,50.680225
1781747100.0,buy,64582.0,122.85576
1781747100.001,sell,64429.0,122.85576
1781748000.0,sell,64495.0,121.1866
1781748000.001,buy,64637.0,121.1866
1781748900.0,sell,64452.0,138.62246
1781748900.001,buy,64714.0,138.62246
1781749800.0,sell,64646.0,108.32012
1781749800.001,buy,64711.0,108.32012
1781750700.0,buy,64711.0,156.501565
1781750700.001,sell,64630.0,156.501565
1781751600.0,buy,64652.0,68.195095
1781751600.001,sell,64486.0,68.195095
1781752500.0,buy,64487.0,119.400335
1781752500.001,sell,64267.0,119.400335
1781753400.0,sell,64222.0,78.572415
1781753400.001,buy,64360.0,78.572415
1781754300.0,buy,64360.0,111.76583
1781754300.001,sell,64238.0,111.76583
1781755200.0,buy,64296.0,672.219415
1781755200.001,sell,63779.0,672.219415
1781756100.0,buy,64069.0,518.33272
1781756100.001,sell,63816.0,518.33272
1781757000.0,buy,63948.0,145.90318
1781757000.001,sell,63829.0,145.90318
1781757900.0,sell,63789.0,282.62169
1781757900.001,buy,63938.0,282.62169
1781758800.0,sell,63655.0,719.61364
1781758800.001,buy,63945.0,719.61364
1781759700.0,sell,63887.0,70.218905
1781759700.001,buy,63968.0,70.218905
1781760600.0,buy,63993.0,133.111605
1781760600.001,sell,63816.0,133.111605
1781761500.0,sell,63851.0,68.16715
1781761500.001,buy,63964.0,68.16715
1781762400.0,buy,64039.0,98.2987
1781762400.001,sell,63850.0,98.2987
1781763300.0,sell,63812.0,29.559215
1781763300.001,buy,63962.0,29.559215
1781764200.0,sell,63945.0,69.600685
1781764200.001,buy,64065.0,69.600685
1781765100.0,buy,64095.0,70.05221
1781765100.001,sell,64016.0,70.05221
1781766000.0,sell,63979.0,40.83667
1781766000.001,buy,64069.0,40.83667
1781766900.0,sell,64051.0,263.820585
1781766900.001,buy,64286.0,263.820585
1781767800.0,sell,64228.0,220.060645
1781767800.001,buy,64423.0,220.060645
1781768700.0,sell,64393.0,119.57671
1781768700.001,buy,64478.0,119.57671
1781769600.0,sell,64350.0,113.935635
1781769600.001,buy,64617.0,113.935635
1781770500.0,sell,64481.0,164.94885
1781770500.001,buy,64575.0,164.94885
1781771400.0,buy,64567.0,104.395495
1781771400.001,sell,64484.0,104.395495
1781772300.0,buy,64495.0,192.070665
1781772300.001,sell,64327.0,192.070665
1781773200.0,buy,64367.0,53.66797
1781773200.001,sell,64268.0,53.66797
1781774100.0,buy,64451.0,283.479555
1781774100.001,sell,64205.0,283.479555
1781775000.0,sell,64180.0,36.09586
1781775000.001,buy,64274.0,36.09586
1781775900.0,buy,64290.0,63.55594
1781775900.001,sell,64148.0,63.55594
1781776800.0,buy,64163.0,163.12237
1781776800.001,sell,63958.0,163.12237
1781777700.0,buy,64017.0,177.614385
1781777700.001,sell,63879.0,177.614385
1781778600.0,sell,63910.0,257.190125
1781778600.001,buy,64059.0,257.190125
1781779500.0,sell,63973.0,227.824725
1781779500.001,buy,64190.0,227.824725
1781780400.0,buy,64167.0,282.834885
1781780400.001,sell,63969.0,282.834885
1781781300.0,sell,63880.0,363.60239
1781781300.001,buy,64051.0,363.60239
1781782200.0,buy,64053.0,70.86366
1781782200.001,sell,63852.0,70.86366
1781783100.0,sell,63846.0,280.12353
1781783100.001,buy,64017.0,280.12353
1781784000.0,sell,63897.0,93.028555
1781784000.001,buy,64000.0,93.028555
1781784900.0,sell,63962.0,135.50083
1781784900.001,buy,64168.0,135.50083
1781785800.0,sell,64107.0,193.03527
1781785800.001,buy,64240.0,193.03527
1781786700.0,sell,64227.0,133.47127
1781786700.001,buy,64379.0,133.47127
1781787600.0,sell,64251.0,245.981155
1781787600.001,buy,64420.0,245.981155
1781788500.0,buy,64404.0,244.773055
1781788500.001,sell,64288.0,244.773055
1781789400.0,buy,64335.0,371.66511
1781789400.001,sell,63839.0,371.66511
1781790300.0,sell,63760.0,501.736285
1781790300.001,buy,64117.0,501.736285
1781791200.0,buy,64043.0,468.71007
1781791200.001,sell,63700.0,468.71007
1781792100.0,sell,63677.0,371.16764
1781792100.001,buy,64176.0,371.16764
1781793000.0,sell,63717.0,415.72508
1781793000.001,buy,64041.0,415.72508
1781793900.0,buy,63957.0,385.432725
1781793900.001,sell,63559.0,385.432725
1781794800.0,buy,63778.0,251.21202
1781794800.001,sell,63516.0,251.21202
1781795700.0,buy,63560.0,1151.732135
1781795700.001,sell,63123.0,1151.732135
1781796600.0,buy,63343.0,1336.1133
1781796600.001,sell,62634.0,1336.1133
1781797500.0,buy,62850.0,1003.40266
1781797500.001,sell,62254.0,1003.40266
1781798400.0,sell,62305.0,1143.06251
1781798400.001,buy,62706.0,1143.06251
1781799300.0,buy,62734.0,413.4084
1781799300.001,sell,62500.0,413.4084
1781800200.0,sell,62512.0,362.57355
1781800200.001,buy,62751.0,362.57355
1781801100.0,buy,62784.0,91.78639
1781801100.001,sell,62610.0,91.78639
1781802000.0,buy,62679.0,284.923915
1781802000.001,sell,62381.0,284.923915
1781802900.0,sell,62235.0,280.224235
1781802900.001,buy,62597.0,280.224235
1781803800.0,sell,62490.0,340.6359
1781803800.001,buy,62725.0,340.6359
1781804700.0,buy,62703.0,111.487535
1781804700.001,sell,62500.0,111.487535
1781805600.0,sell,62560.0,140.982125
1781805600.001,buy,62716.0,140.982125
1781806500.0,sell,62590.0,232.849805
1781806500.001,buy,62954.0,232.849805
1781807400.0,buy,62832.0,388.92647
1781807400.001,sell,62651.0,388.92647
1781808300.0,buy,62855.0,560.10021
1781808300.001,sell,62581.0,560.10021
1781809200.0,buy,62709.0,97.88431
1781809200.001,sell,62598.0,97.88431
1781810100.0,sell,62610.0,129.904695
1781810100.001,buy,62783.0,129.904695
1781811000.0,sell,62741.0,137.26026
1781811000.001,buy,62959.0,137.26026
1781811900.0,buy,62980.0,223.07031
1781811900.001,sell,62878.0,223.07031
1781812800.0,sell,62917.0,480.21916
1781812800.001,buy,63204.0,480.21916
1781813700.0,buy,63253.0,120.20797
1781813700.001,sell,63076.0,120.20797
1781814600.0,sell,63100.0,298.305005
1781814600.001,buy,63165.0,298.305005
1781815500.0,buy,63116.0,163.869505
1781815500.001,sell,63022.0,163.869505
1781816400.0,buy,63107.0,101.965085
1781816400.001,sell,62895.0,101.965085
1781817300.0,sell,62841.0,85.70644
1781817300.001,buy,63030.0,85.70644
1781818200.0,buy,62966.0,117.693085
1781818200.001,sell,62856.0,117.693085
1781819100.0,sell,62873.0,90.833655
1781819100.001,buy,62982.0,90.833655
1781820000.0,buy,62968.0,24.87854
1781820000.001,sell,62890.0,24.87854
1781820900.0,buy,62904.0,438.740625
1781820900.001,sell,62749.0,438.740625
1781821800.0,buy,62826.0,306.87151
1781821800.001,sell,62709.0,306.87151
1781822700.0,sell,62753.0,64.0138
1781822700.001,buy,62869.0,64.0138
1781823600.0,buy,62909.0,295.914585
1781823600.001,sell,62726.0,295.914585
1781824500.0,sell,62726.0,95.86984
1781824500.001,buy,62842.0,95.86984
1781825400.0,sell,62842.0,30.180735
1781825400.001,buy,62909.0,30.180735
1781826300.0,sell,62828.0,121.28498
1781826300.001,buy,62969.0,121.28498
1781827200.0,buy,62963.0,90.48996
1781827200.001,sell,62809.0,90.48996
1781828100.0,sell,62820.0,156.074805
1781828100.001,buy,62966.0,156.074805
1781829000.0,sell,62933.0,58.769355
1781829000.001,buy,63031.0,58.769355
1781829900.0,buy,63062.0,73.37776
1781829900.001,sell,62946.0,73.37776
1781830800.0,buy,63070.0,141.200985
1781830800.001,sell,62868.0,141.200985
1781831700.0,buy,63077.0,76.788725
1781831700.001,sell,62899.0,76.788725
1781832600.0,buy,62929.0,109.504345
1781832600.001,sell,62818.0,109.504345
1781833500.0,sell,62882.0,127.014465
1781833500.001,buy,63011.0,127.014465
1781834400.0,buy,63088.0,88.686975
1781834400.001,sell,62997.0,88.686975
1781835300.0,buy,63043.0,15.042315
1781835300.001,sell,62924.0,15.042315
1781836200.0,buy,62997.0,280.833635
1781836200.001,sell,62878.0,280.833635
1781837100.0,sell,62864.0,65.76674
1781837100.001,buy,63001.0,65.76674
1781838000.0,buy,63001.0,75.731175
1781838000.001,sell,62685.0,75.731175
1781838900.0,sell,62350.0,1085.73023
1781838900.001,buy,62853.0,1085.73023
1781839800.0,buy,62819.0,125.78929
1781839800.001,sell,62590.0,125.78929
1781840700.0,sell,62608.0,163.18257
1781840700.001,buy,62799.0,163.18257
1781841600.0,sell,62592.0,160.280465
1781841600.001,buy,62857.0,160.280465
1781842500.0,buy,62900.0,84.20944
1781842500.001,sell,62691.0,84.20944
1781843400.0,buy,62707.0,72.97273
1781843400.001,sell,62500.0,72.97273
1781844300.0,buy,62657.0,124.35275
1781844300.001,sell,62386.0,124.35275
1781845200.0,sell,62425.0,148.75329
1781845200.001,buy,62650.0,148.75329
1781846100.0,buy,62651.0,79.257505
1781846100.001,sell,62550.0,79.257505
1781847000.0,sell,62532.0,60.77526
1781847000.001,buy,62652.0,60.77526
1781847900.0,sell,62624.0,110.426295
1781847900.001,buy,62722.0,110.426295
1781848800.0,sell,62701.0,59.402855
1781848800.001,buy,62833.0,59.402855
1781849700.0,buy,62835.0,30.31001
1781849700.001,sell,62750.0,30.31001
1781850600.0,buy,62859.0,82.528845
1781850600.001,sell,62703.0,82.528845
1781851500.0,sell,62744.0,48.136455
1781851500.001,buy,62890.0,48.136455
1781852400.0,buy,62894.0,68.30388
1781852400.001,sell,62742.0,68.30388
1781853300.0,buy,62804.0,104.238735
1781853300.001,sell,62692.0,104.238735
1781854200.0,buy,62805.0,98.87793
1781854200.001,sell,62468.0,98.87793
1781855100.0,sell,62486.0,99.19548
1781855100.001,buy,62656.0,99.19548
1781856000.0,sell,62522.0,44.04642
1781856000.001,buy,62649.0,44.04642
1781856900.0,buy,62691.0,65.66354
1781856900.001,sell,62578.0,65.66354
1781857800.0,buy,62759.0,442.843445
1781857800.001,sell,62547.0,442.843445
1781858700.0,buy,62651.0,88.65374
1781858700.001,sell,62531.0,88.65374
1781859600.0,buy,62622.0,239.088745
1781859600.001,sell,62302.0,239.088745
1781860500.0,buy,62444.0,146.619135
1781860500.001,sell,62292.0,146.619135
1781861400.0,sell,62351.0,47.98292
1781861400.001,buy,62460.0,47.98292
1781862300.0,buy,62401.0,140.141765
1781862300.001,sell,62307.0,140.141765
1781863200.0,sell,62355.0,158.51674
1781863200.001,buy,62529.0,158.51674
1781864100.0,buy,62525.0,120.757325
1781864100.001,sell,62399.0,120.757325
1781865000.0,buy,62479.0,104.578425
1781865000.001,sell,62384.0,104.578425
1781865900.0,sell,62373.0,62.16097
1781865900.001,buy,62572.0,62.16097
1781866800.0,buy,62544.0,37.45719
1781866800.001,sell,62420.0,37.45719
1781867700.0,sell,62432.0,147.424375
1781867700.001,buy,62663.0,147.424375
1781868600.0,sell,62560.0,33.50375
1781868600.001,buy,62653.0,33.50375
1781869500.0,buy,62663.0,29.69787
1781869500.001,sell,62571.0,29.69787
1781870400.0,buy,62662.0,60.216285
1781870400.001,sell,62575.0,60.216285
1781871300.0,buy,62597.0,168.115125
1781871300.001,sell,62456.0,168.115125
1781872200.0,buy,62573.0,223.29946
1781872200.001,sell,62376.0,223.29946
1781873100.0,sell,62312.0,260.245615
1781873100.001,buy,62853.0,260.245615
1781874000.0,buy,62955.0,438.08653
1781874000.001,sell,62730.0,438.08653
1781874900.0,sell,62629.0,165.6059
1781874900.001,buy,62770.0,165.6059
1781875800.0,sell,62721.0,408.820085
1781875800.001,buy,63078.0,408.820085
1781876700.0,sell,63064.0,393.92522
1781876700.001,buy,63423.0,393.92522
1781877600.0,buy,63232.0,254.15353
1781877600.001,sell,63012.0,254.15353
1781878500.0,sell,62980.0,164.330035
1781878500.001,buy,63281.0,164.330035
1781879400.0,sell,63144.0,115.32689
1781879400.001,buy,63386.0,115.32689
1781880300.0,buy,63335.0,108.14115
1781880300.001,sell,63166.0,108.14115
1781881200.0,buy,63229.0,143.34588
1781881200.001,sell,63080.0,143.34588
1781882100.0,buy,63186.0,81.80715
1781882100.001,sell,63000.0,81.80715
1781883000.0,sell,63033.0,160.893095
1781883000.001,buy,63269.0,160.893095
1781883900.0,buy,63250.0,73.61996
1781883900.001,sell,63173.0,73.61996
1781884800.0,sell,63067.0,132.387245
1781884800.001,buy,63380.0,132.387245
1781885700.0,buy,63361.0,66.00783
1781885700.001,sell,63239.0,66.00783
1781886600.0,buy,63361.0,115.669195
1781886600.001,sell,63223.0,115.669195
1781887500.0,buy,63224.0,286.66871
1781887500.001,sell,62902.0,286.66871
1781888400.0,sell,62868.0,124.20598
1781888400.001,buy,63000.0,124.20598
1781889300.0,buy,63093.0,70.01365
1781889300.001,sell,62835.0,70.01365
1781890200.0,sell,62889.0,44.79472
1781890200.001,buy,63082.0,44.79472
